Code Ministère,Ministère,Code Mission,Mission,Code Programme,Nom Programme,Code Action,Nom Action,Code Titre,Nom Titre,année,type,montant
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,1,Coordination de l'action diplomatique,2,dépenses de personnel,2013,AELF,61044798
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,2,Action européenne,2,dépenses de personnel,2013,AELF,9609087
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,5,Coopération de sécurité et de défense,2,dépenses de personnel,2013,AELF,58462045
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,6,Soutien,2,dépenses de personnel,2013,AELF,109429225
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,7,Réseau diplomatique,2,dépenses de personnel,2013,AELF,349089186
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,1,Offre d'un service public de qualité aux Français à l'étranger,2,dépenses de personnel,2013,AELF,167115109
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,3,Instruction des demandes de visa,2,dépenses de personnel,2013,AELF,45379858
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,1,Animation du réseau,2,dépenses de personnel,2013,AELF,0
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,6,"Dépenses de personnel concourant au programme ""Diplomatie culturelle et d'influence""",2,dépenses de personnel,2013,AELF,82172206
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,1,Coordination de l'action diplomatique,3,dépenses de fonctionnement,2013,AELF,24971363
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,2,Action européenne,3,dépenses de fonctionnement,2013,AELF,35000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,5,Coopération de sécurité et de défense,3,dépenses de fonctionnement,2013,AELF,5676661
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,6,Soutien,3,dépenses de fonctionnement,2013,AELF,110637689
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,7,Réseau diplomatique,3,dépenses de fonctionnement,2013,AELF,202934006
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,1,Offre d'un service public de qualité aux Français à l'étranger,3,dépenses de fonctionnement,2013,AELF,14361800
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,1,Animation du réseau,3,dépenses de fonctionnement,2013,AELF,46156343
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,2,Coopération culturelle et promotion du français,3,dépenses de fonctionnement,2013,AELF,43714309
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,3,Enjeux globaux,3,dépenses de fonctionnement,2013,AELF,254445
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,4,Attractivité et recherche,3,dépenses de fonctionnement,2013,AELF,10171703
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,5,Agence pour l'enseignement français à l'étranger,3,dépenses de fonctionnement,2013,AELF,425000000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,6,Soutien,5,dépenses d’investissement,2013,AELF,5050000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,7,Réseau diplomatique,5,dépenses d’investissement,2013,AELF,6555000
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,3,Instruction des demandes de visa,5,dépenses d’investissement,2013,AELF,0
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,1,Coordination de l'action diplomatique,6,dépenses d’intervention,2013,AELF,2315000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,2,Action européenne,6,dépenses d’intervention,2013,AELF,38865461
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,4,Contributions internationales,6,dépenses d’intervention,2013,AELF,845831562
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,5,Coopération de sécurité et de défense,6,dépenses d’intervention,2013,AELF,26277081
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,1,Offre d'un service public de qualité aux Français à l'étranger,6,dépenses d’intervention,2013,AELF,20039430
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,2,Accès des élèves français au réseau AEFE,6,dépenses d’intervention,2013,AELF,110300000
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,3,Instruction des demandes de visa,6,dépenses d’intervention,2013,AELF,0
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,1,Animation du réseau,6,dépenses d’intervention,2013,AELF,1413158
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,2,Coopération culturelle et promotion du français,6,dépenses d’intervention,2013,AELF,35136591
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,3,Enjeux globaux,6,dépenses d’intervention,2013,AELF,9130731
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,4,Attractivité et recherche,6,dépenses d’intervention,2013,AELF,95999242
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,5,Agence pour l'enseignement français à l'étranger,6,dépenses d’intervention,2013,AELF,320497
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,1,Coordination de l'action diplomatique,2,dépenses de personnel,2013,CPLF,61044798
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,2,Action européenne,2,dépenses de personnel,2013,CPLF,9609087
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,5,Coopération de sécurité et de défense,2,dépenses de personnel,2013,CPLF,58462045
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,6,Soutien,2,dépenses de personnel,2013,CPLF,109429225
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,7,Réseau diplomatique,2,dépenses de personnel,2013,CPLF,349089186
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,1,Offre d'un service public de qualité aux Français à l'étranger,2,dépenses de personnel,2013,CPLF,167115109
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,3,Instruction des demandes de visa,2,dépenses de personnel,2013,CPLF,45379858
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,1,Animation du réseau,2,dépenses de personnel,2013,CPLF,0
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,6,"Dépenses de personnel concourant au programme ""Diplomatie culturelle et d'influence""",2,dépenses de personnel,2013,CPLF,82172206
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,1,Coordination de l'action diplomatique,3,dépenses de fonctionnement,2013,CPLF,24971363
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,2,Action européenne,3,dépenses de fonctionnement,2013,CPLF,35000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,5,Coopération de sécurité et de défense,3,dépenses de fonctionnement,2013,CPLF,5676661
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,6,Soutien,3,dépenses de fonctionnement,2013,CPLF,115533689
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,7,Réseau diplomatique,3,dépenses de fonctionnement,2013,CPLF,202934006
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,1,Offre d'un service public de qualité aux Français à l'étranger,3,dépenses de fonctionnement,2013,CPLF,14361800
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,1,Animation du réseau,3,dépenses de fonctionnement,2013,CPLF,46156343
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,2,Coopération culturelle et promotion du français,3,dépenses de fonctionnement,2013,CPLF,43714309
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,3,Enjeux globaux,3,dépenses de fonctionnement,2013,CPLF,254445
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,4,Attractivité et recherche,3,dépenses de fonctionnement,2013,CPLF,10171703
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,5,Agence pour l'enseignement français à l'étranger,3,dépenses de fonctionnement,2013,CPLF,425000000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,6,Soutien,5,dépenses d’investissement,2013,CPLF,7500000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,7,Réseau diplomatique,5,dépenses d’investissement,2013,CPLF,6555000
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,3,Instruction des demandes de visa,5,dépenses d’investissement,2013,CPLF,0
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,1,Coordination de l'action diplomatique,6,dépenses d’intervention,2013,CPLF,2315000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,2,Action européenne,6,dépenses d’intervention,2013,CPLF,40705461
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,4,Contributions internationales,6,dépenses d’intervention,2013,CPLF,845831562
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,5,Coopération de sécurité et de défense,6,dépenses d’intervention,2013,CPLF,26277081
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,1,Offre d'un service public de qualité aux Français à l'étranger,6,dépenses d’intervention,2013,CPLF,20039430
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,2,Accès des élèves français au réseau AEFE,6,dépenses d’intervention,2013,CPLF,110300000
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,3,Instruction des demandes de visa,6,dépenses d’intervention,2013,CPLF,0
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,1,Animation du réseau,6,dépenses d’intervention,2013,CPLF,1413158
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,2,Coopération culturelle et promotion du français,6,dépenses d’intervention,2013,CPLF,35136591
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,3,Enjeux globaux,6,dépenses d’intervention,2013,CPLF,9130731
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,4,Attractivité et recherche,6,dépenses d’intervention,2013,CPLF,95999242
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,5,Agence pour l'enseignement français à l'étranger,6,dépenses d’intervention,2013,CPLF,320497
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,1,Coordination de l'action diplomatique,2,dépenses de personnel,2014,AEPLF,62770946
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,2,Action européenne,2,dépenses de personnel,2014,AEPLF,9963008
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,5,Coopération de sécurité et de défense,2,dépenses de personnel,2014,AEPLF,63741969
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,6,Soutien,2,dépenses de personnel,2014,AEPLF,112668218
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,7,Réseau diplomatique,2,dépenses de personnel,2014,AEPLF,359155205
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,1,Offre d'un service public de qualité aux Français à l'étranger,2,dépenses de personnel,2014,AEPLF,172949200
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,3,Instruction des demandes de visa,2,dépenses de personnel,2014,AEPLF,45944594
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,1,Animation du réseau,2,dépenses de personnel,2014,AEPLF,0
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,6,"Dépenses de personnel concourant au programme ""Diplomatie culturelle et d'influence""",2,dépenses de personnel,2014,AEPLF,79638228
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,1,Coordination de l'action diplomatique,3,dépenses de fonctionnement,2014,AEPLF,22870166
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,2,Action européenne,3,dépenses de fonctionnement,2014,AEPLF,35000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,5,Coopération de sécurité et de défense,3,dépenses de fonctionnement,2014,AEPLF,5432503
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,6,Soutien,3,dépenses de fonctionnement,2014,AEPLF,111633113
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,7,Réseau diplomatique,3,dépenses de fonctionnement,2014,AEPLF,212976795
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,1,Offre d'un service public de qualité aux Français à l'étranger,3,dépenses de fonctionnement,2014,AEPLF,18035000
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,1,Animation du réseau,3,dépenses de fonctionnement,2014,AEPLF,42838905
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,2,Coopération culturelle et promotion du français,3,dépenses de fonctionnement,2014,AEPLF,40809871
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,3,Enjeux globaux,3,dépenses de fonctionnement,2014,AEPLF,243501
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,4,Attractivité et recherche,3,dépenses de fonctionnement,2014,AEPLF,10058339
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,5,Agence pour l'enseignement français à l'étranger,3,dépenses de fonctionnement,2014,AEPLF,416500000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,6,Soutien,5,dépenses d’investissement,2014,AEPLF,5150000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,7,Réseau diplomatique,5,dépenses d’investissement,2014,AEPLF,7855000
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,3,Instruction des demandes de visa,5,dépenses d’investissement,2014,AEPLF,0
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,1,Coordination de l'action diplomatique,6,dépenses d’intervention,2014,AEPLF,2315000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,2,Action européenne,6,dépenses d’intervention,2014,AEPLF,39598275
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,4,Contributions internationales,6,dépenses d’intervention,2014,AEPLF,803329055
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,5,Coopération de sécurité et de défense,6,dépenses d’intervention,2014,AEPLF,25146885
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,1,Offre d'un service public de qualité aux Français à l'étranger,6,dépenses d’intervention,2014,AEPLF,19812000
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,2,Accès des élèves français au réseau AEFE,6,dépenses d’intervention,2014,AEPLF,118800000
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,3,Instruction des demandes de visa,6,dépenses d’intervention,2014,AEPLF,0
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,1,Animation du réseau,6,dépenses d’intervention,2014,AEPLF,1354697
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,2,Coopération culturelle et promotion du français,6,dépenses d’intervention,2014,AEPLF,32840434
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,3,Enjeux globaux,6,dépenses d’intervention,2014,AEPLF,8700327
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,4,Attractivité et recherche,6,dépenses d’intervention,2014,AEPLF,91737730
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,5,Agence pour l'enseignement français à l'étranger,6,dépenses d’intervention,2014,AEPLF,0
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,1,Coordination de l'action diplomatique,2,dépenses de personnel,2014,AELFi,62770946
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,2,Action européenne,2,dépenses de personnel,2014,AELFi,9963008
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,5,Coopération de sécurité et de défense,2,dépenses de personnel,2014,AELFi,63741969
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,6,Soutien,2,dépenses de personnel,2014,AELFi,112668218
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,7,Réseau diplomatique,2,dépenses de personnel,2014,AELFi,359155205
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,1,Offre d'un service public de qualité aux Français à l'étranger,2,dépenses de personnel,2014,AELFi,172949200
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,3,Instruction des demandes de visa,2,dépenses de personnel,2014,AELFi,45944594
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,1,Animation du réseau,2,dépenses de personnel,2014,AELFi,0
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,6,"Dépenses de personnel concourant au programme ""Diplomatie culturelle et d'influence""",2,dépenses de personnel,2014,AELFi,79638228
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,1,Coordination de l'action diplomatique,3,dépenses de fonctionnement,2014,AELFi,22870166
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,2,Action européenne,3,dépenses de fonctionnement,2014,AELFi,35000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,5,Coopération de sécurité et de défense,3,dépenses de fonctionnement,2014,AELFi,5432503
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,6,Soutien,3,dépenses de fonctionnement,2014,AELFi,111633113
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,7,Réseau diplomatique,3,dépenses de fonctionnement,2014,AELFi,212976795
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,1,Offre d'un service public de qualité aux Français à l'étranger,3,dépenses de fonctionnement,2014,AELFi,18035000
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,1,Animation du réseau,3,dépenses de fonctionnement,2014,AELFi,42838905
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,2,Coopération culturelle et promotion du français,3,dépenses de fonctionnement,2014,AELFi,40809871
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,3,Enjeux globaux,3,dépenses de fonctionnement,2014,AELFi,243501
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,4,Attractivité et recherche,3,dépenses de fonctionnement,2014,AELFi,10058339
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,5,Agence pour l'enseignement français à l'étranger,3,dépenses de fonctionnement,2014,AELFi,416500000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,6,Soutien,5,dépenses d’investissement,2014,AELFi,5150000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,7,Réseau diplomatique,5,dépenses d’investissement,2014,AELFi,7855000
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,3,Instruction des demandes de visa,5,dépenses d’investissement,2014,AELFi,0
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,1,Coordination de l'action diplomatique,6,dépenses d’intervention,2014,AELFi,2315000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,2,Action européenne,6,dépenses d’intervention,2014,AELFi,39598275
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,4,Contributions internationales,6,dépenses d’intervention,2014,AELFi,803329055
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,5,Coopération de sécurité et de défense,6,dépenses d’intervention,2014,AELFi,25146885
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,1,Offre d'un service public de qualité aux Français à l'étranger,6,dépenses d’intervention,2014,AELFi,19812000
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,2,Accès des élèves français au réseau AEFE,6,dépenses d’intervention,2014,AELFi,118800000
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,3,Instruction des demandes de visa,6,dépenses d’intervention,2014,AELFi,0
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,1,Animation du réseau,6,dépenses d’intervention,2014,AELFi,1354697
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,2,Coopération culturelle et promotion du français,6,dépenses d’intervention,2014,AELFi,32840434
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,3,Enjeux globaux,6,dépenses d’intervention,2014,AELFi,8700327
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,4,Attractivité et recherche,6,dépenses d’intervention,2014,AELFi,91737730
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,5,Agence pour l'enseignement français à l'étranger,6,dépenses d’intervention,2014,AELFi,0
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,1,Coordination de l'action diplomatique,2,dépenses de personnel,2014,CPPLF,62770946
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,2,Action européenne,2,dépenses de personnel,2014,CPPLF,9963008
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,5,Coopération de sécurité et de défense,2,dépenses de personnel,2014,CPPLF,63741969
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,6,Soutien,2,dépenses de personnel,2014,CPPLF,112668218
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,7,Réseau diplomatique,2,dépenses de personnel,2014,CPPLF,359155205
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,1,Offre d'un service public de qualité aux Français à l'étranger,2,dépenses de personnel,2014,CPPLF,172949200
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,3,Instruction des demandes de visa,2,dépenses de personnel,2014,CPPLF,45944594
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,1,Animation du réseau,2,dépenses de personnel,2014,CPPLF,0
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,6,"Dépenses de personnel concourant au programme ""Diplomatie culturelle et d'influence""",2,dépenses de personnel,2014,CPPLF,79638228
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,1,Coordination de l'action diplomatique,3,dépenses de fonctionnement,2014,CPPLF,22870166
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,2,Action européenne,3,dépenses de fonctionnement,2014,CPPLF,35000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,5,Coopération de sécurité et de défense,3,dépenses de fonctionnement,2014,CPPLF,5432503
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,6,Soutien,3,dépenses de fonctionnement,2014,CPPLF,116583113
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,7,Réseau diplomatique,3,dépenses de fonctionnement,2014,CPPLF,212976795
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,1,Offre d'un service public de qualité aux Français à l'étranger,3,dépenses de fonctionnement,2014,CPPLF,18035000
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,1,Animation du réseau,3,dépenses de fonctionnement,2014,CPPLF,42838905
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,2,Coopération culturelle et promotion du français,3,dépenses de fonctionnement,2014,CPPLF,40809871
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,3,Enjeux globaux,3,dépenses de fonctionnement,2014,CPPLF,243501
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,4,Attractivité et recherche,3,dépenses de fonctionnement,2014,CPPLF,10058339
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,5,Agence pour l'enseignement français à l'étranger,3,dépenses de fonctionnement,2014,CPPLF,416500000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,6,Soutien,5,dépenses d’investissement,2014,CPPLF,7600000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,7,Réseau diplomatique,5,dépenses d’investissement,2014,CPPLF,7855000
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,3,Instruction des demandes de visa,5,dépenses d’investissement,2014,CPPLF,0
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,1,Coordination de l'action diplomatique,6,dépenses d’intervention,2014,CPPLF,2315000
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,2,Action européenne,6,dépenses d’intervention,2014,CPPLF,39598275
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,4,Contributions internationales,6,dépenses d’intervention,2014,CPPLF,803329055
1,Affaires étrangères,1,Action extérieure de l'État,105,Action de la France en Europe et dans le monde,5,Coopération de sécurité et de défense,6,dépenses d’intervention,2014,CPPLF,25146885
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,1,Offre d'un service public de qualité aux Français à l'étranger,6,dépenses d’intervention,2014,CPPLF,19812000
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,2,Accès des élèves français au réseau AEFE,6,dépenses d’intervention,2014,CPPLF,118800000
1,Affaires étrangères,1,Action extérieure de l'État,151,Français à l'étranger et affaires consulaires,3,Instruction des demandes de visa,6,dépenses d’intervention,2014,CPPLF,0
1,Affaires étrangères,1,Action extérieure de l'État,185,Diplomatie culturelle et d'influence,1,Animation du réseau,6,dépenses d’intervention,2014,CPPLF,1354697
