source,beneficiary_name,project_name,total_amount,project_status,amount,amount_kind,approval_date,beneficiary_address,beneficiary_city,beneficiary_country,beneficiary_country_code,beneficiary_county,beneficiary_id,beneficiary_nuts_code,beneficiary_nuts_region,beneficiary_person,beneficiary_postal_code,beneficiary_url,cci_program_code,cci_program_title,completion_date,currency,eu_cofinancing_amount,eu_cofinancing_amount_eligible,eu_cofinancing_rate,european_investment_bank_amount,final_payment_date,first_payment_date,fund_acronym,fund_name,funding_period,internal_id,management_authority,member_state_amount,operational_programme,priority_label,priority_number,project_description,project_id,starting_date,theme_code,theme_name,third_party_amount,total_amount_applied,total_amount_eligible
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,"""Altesse"" ZigarettenhÃ¼llenerzeugung und Papierverarbeitung Gesellschaft  m.b.H.",Unternehmensinvestition mit Innovationsbezug,58050139,paid out,58050139,total_amount,,,,ÃSTERREICH,AT,,Altesse gesellschaft mbh papierverarbeitung und zigarettenhullenerzeugung,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-0,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,"""Altesse"" ZigarettenhÃ¼llenerzeugung und Papierverarbeitung GmbH",Unternehmensinvestition mit Innovationsbezug,59696000,paid out,59696000,total_amount,,,,ÃSTERREICH,AT,,Altesse gmbh papierverarbeitung und zigarettenhullenerzeugung,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-1,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,"""CONLOG"" Consulting & Logistik GmbH",Innovationsdienstleistung fÃ¼r Unternehmen,2112000,paid out,2112000,total_amount,,,,ÃSTERREICH,AT,,Conlog consulting gmbh logistik,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-2,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,"""Komex"" - Abfallentsorgungsgesellschaft m.b.H.",Innovationsdienstleistung fÃ¼r Unternehmen,1680000,paid out,1680000,total_amount,,,,ÃSTERREICH,AT,,Abfallentsorgungsgesellschaft komex mbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-3,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,"""lnterforst"" Ãsterreich Handelsgesellschaft mbH",Innovationsdienstleistung fÃ¼r Unternehmen,1750000,paid out,1750000,total_amount,,,,ÃSTERREICH,AT,,Handelsgesellschaft lnterforst mbh osterreich,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-4,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,"""sms.at"" mobile internet services GmbH",Innovationsdienstleistung fÃ¼r Unternehmen,2820000,paid out,2820000,total_amount,,,,ÃSTERREICH,AT,,Gmbh internet mobile services smsat,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-5,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,"""the cell project"" Mobil Marketing GmbH",Innovationsdienstleistung fÃ¼r Unternehmen,5200000,paid out,5200000,total_amount,,,,ÃSTERREICH,AT,,Cell gmbh marketing mobil project the,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-6,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,2be1 Consulting KG,Innovationsdienstleistung fÃ¼r Unternehmen,299600,paid out,299600,total_amount,,,,ÃSTERREICH,AT,,2be1 consulting kg,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-7,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,3S Schnecken+Spindeln+Spiralen Bearbeitungs GmbH,Unternehmensinvestition mit Forschungs-/Technologiebezug,29781696,paid out,29781696,total_amount,,,,ÃSTERREICH,AT,,3s bearbeitungs gmbh schnecken+spindeln+spiralen,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-8,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,4a engineering GmbH,ESF cross-financing,64200,paid out,64200,total_amount,,,,ÃSTERREICH,AT,,4a engineering gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-9,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,4a engineering GmbH,ESF cross-financing,76800,paid out,76800,total_amount,,,,ÃSTERREICH,AT,,4a engineering gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-10,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,4a manufacturing GmbH; 4a engineering GmbH; 4a technology GmbH,Unternehmensinvestition mit Forschungs-/Technologiebezug,5596408,paid out,5596408,total_amount,,,,ÃSTERREICH,AT,,4a engineering gmbh manufacturing technology,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-11,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,4a medicom GmbH,Betriebliches Forschungs- und Entwicklungsprojekt,52919600,paid out,52919600,total_amount,,,,ÃSTERREICH,AT,,4a gmbh medicom,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-12,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,4a medicom GmbH,Betriebliches Forschungs- und Entwicklungsprojekt,63687000,paid out,63687000,total_amount,,,,ÃSTERREICH,AT,,4a gmbh medicom,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-13,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,4a medicom GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,8775000,paid out,8775000,total_amount,,,,ÃSTERREICH,AT,,4a gmbh medicom,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-14,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,4a medicom GmbH,ESF cross-financing,331860,paid out,331860,total_amount,,,,ÃSTERREICH,AT,,4a gmbh medicom,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-15,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,4a medicom GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,2208000,paid out,2208000,total_amount,,,,ÃSTERREICH,AT,,4a gmbh medicom,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-16,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,4activeSystems GmbH,Betriebliches Forschungs- und Entwicklungsprojekt,11248900,paid out,11248900,total_amount,,,,ÃSTERREICH,AT,,4activesystems gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-17,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,4activeSystems GmbH,Betriebliches Forschungs- und Entwicklungsprojekt,12587400,commited,12587400,total_amount,,,,ÃSTERREICH,AT,,4activesystems gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-18,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,7iD Technologies GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,693000,paid out,693000,total_amount,,,,ÃSTERREICH,AT,,7id gmbh technologies,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-19,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,7TEC Medical Technologies GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,5956100,paid out,5956100,total_amount,,,,ÃSTERREICH,AT,,7tec gmbh medical technologies,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-20,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,A & L Beschaffungsmanagement GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,120000,paid out,120000,total_amount,,,,ÃSTERREICH,AT,,A beschaffungsmanagement gmbh l,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-21,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,A. u. E. Schafler,Investition - Erneuerbare Energien,21840100,paid out,21840100,total_amount,,,,ÃSTERREICH,AT,,A e schafler u,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-22,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,A.M.P Consulting GmbH; ROTO FRANK AUSTRIA GmbH; pewag  Schneeketten GmbH & Co KG,ESF cross-financing,2156250,paid out,2156250,total_amount,,,,ÃSTERREICH,AT,,Amp austria consulting frank gmbh pewag roto schneeketten,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-23,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,A.Plank-Bachselten Ziviltechniker GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,269262,paid out,269262,total_amount,,,,ÃSTERREICH,AT,,Aplank bachselten gmbh ziviltechniker,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-24,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,A400 Montagepersonal GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,425406,paid out,425406,total_amount,,,,ÃSTERREICH,AT,,A400 gmbh montagepersonal,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-25,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,Abwasserverband Leibnitzerfeld-SÃ¼d,MaÃnahme / Projekt zur Mobilisierung der regionalen Poteniale,3330000,paid out,3330000,total_amount,,,,ÃSTERREICH,AT,,Abwasserverband leibnitzerfeld sud,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-26,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,AC styria Autocluster GmbH,Projekt im Bereich Technologietransfer / KMU-Kooperation,35123695,paid out,35123695,total_amount,,,,ÃSTERREICH,AT,,Ac autocluster gmbh styria,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-27,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ACC Austria GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,1755000,paid out,1755000,total_amount,,,,ÃSTERREICH,AT,,Acc austria gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-28,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ACC Austria GmbH,ESF cross-financing,4015228,paid out,4015228,total_amount,,,,ÃSTERREICH,AT,,Acc austria gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-29,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ACC Austria GmbH,ESF cross-financing,2666168,paid out,2666168,total_amount,,,,ÃSTERREICH,AT,,Acc austria gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-30,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ACC Austria GmbH,ESF cross-financing,1803192,paid out,1803192,total_amount,,,,ÃSTERREICH,AT,,Acc austria gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-31,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ACC Austria GmbH,ESF cross-financing,635508,paid out,635508,total_amount,,,,ÃSTERREICH,AT,,Acc austria gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-32,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ACC Austria GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,300824,paid out,300824,total_amount,,,,ÃSTERREICH,AT,,Acc austria gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-33,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ACC Austria GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,51977,paid out,51977,total_amount,,,,ÃSTERREICH,AT,,Acc austria gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-34,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,"Accu Power Forschungs-, Entwicklungs- und Vertriebsgesellschaft mbH",Innovationsdienstleistung fÃ¼r Unternehmen,720000,paid out,720000,total_amount,,,,ÃSTERREICH,AT,,Accu entwicklungs forschungs mbh power und vertriebsgesellschaft,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-35,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ace Apparatebau construction & engineering GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,360000,paid out,360000,total_amount,,,,ÃSTERREICH,AT,,Ace apparatebau construction engineering gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-36,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ACstyria Autocluster GmbH,Projekt im Bereich Technologietransfer / KMU-Kooperation,17011436,paid out,17011436,total_amount,,,,ÃSTERREICH,AT,,Acstyria autocluster gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-37,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ACstyria Autocluster GmbH,Projekt im Bereich Technologietransfer / KMU-Kooperation,13372150,paid out,13372150,total_amount,,,,ÃSTERREICH,AT,,Acstyria autocluster gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-38,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ACstyria Autocluster GmbH,Projekt im Bereich Technologietransfer / KMU-Kooperation,10884816,paid out,10884816,total_amount,,,,ÃSTERREICH,AT,,Acstyria autocluster gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-39,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ACstyria Autocluster GmbH,Projekt im Bereich Technologietransfer / KMU-Kooperation,2999250,paid out,2999250,total_amount,,,,ÃSTERREICH,AT,,Acstyria autocluster gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-40,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ACstyria Autocluster GmbH,Projekt im Bereich Technologietransfer / KMU-Kooperation,66182904,paid out,66182904,total_amount,,,,ÃSTERREICH,AT,,Acstyria autocluster gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-41,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ACstyria Autocluster GmbH,Projekt im Bereich Technologietransfer / KMU-Kooperation,54211534,paid out,54211534,total_amount,,,,ÃSTERREICH,AT,,Acstyria autocluster gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-42,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ACstyria Autocluster GmbH,Projekt im Bereich Technologietransfer / KMU-Kooperation,45530608,paid out,45530608,total_amount,,,,ÃSTERREICH,AT,,Acstyria autocluster gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-43,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,Acstyria Autocluster GmbH,Projekt im Bereich Technologietransfer / KMU-Kooperation,25681060,paid out,25681060,total_amount,,,,ÃSTERREICH,AT,,Acstyria autocluster gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-44,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,activeIT Software & Consulting GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,1392000,paid out,1392000,total_amount,,,,ÃSTERREICH,AT,,Activeit consulting gmbh software,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-45,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,activeIT Software & Consulting GmbH,ESF cross-financing,1439400,paid out,1439400,total_amount,,,,ÃSTERREICH,AT,,Activeit consulting gmbh software,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-46,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,activeIT Software & Consulting GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,840000,paid out,840000,total_amount,,,,ÃSTERREICH,AT,,Activeit consulting gmbh software,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-47,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ACTUAL Holz-Alu Fenster GmbH,Unternehmensinvestition mit Forschungs-/Technologiebezug,39981276,paid out,39981276,total_amount,,,,ÃSTERREICH,AT,,Actual alu fenster gmbh holz,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-48,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ADA MÃ¶belfabrik GmbH,Unternehmensinvestition mit Forschungs-/Technologiebezug,11697055,paid out,11697055,total_amount,,,,ÃSTERREICH,AT,,Ada gmbh mobelfabrik,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-49,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ADA MÃ¶belfabrik GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,1706250,paid out,1706250,total_amount,,,,ÃSTERREICH,AT,,Ada gmbh mobelfabrik,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-50,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ADA MÃ¶belfabrik GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,960000,paid out,960000,total_amount,,,,ÃSTERREICH,AT,,Ada gmbh mobelfabrik,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-51,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,ADFM Unternehmensberatung und Forschungsgesellschaft fÃ¼r  Umweltfragen mbH,ESF cross-financing,257400,paid out,257400,total_amount,,,,ÃSTERREICH,AT,,Adfm forschungsgesellschaft fur mbh umweltfragen und unternehmensberatung,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-52,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,Adolf Heuberger Eloxieranstalt GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,2142000,paid out,2142000,total_amount,,,,ÃSTERREICH,AT,,Adolf eloxieranstalt gmbh heuberger,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-53,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,Adolf Heuberger Eloxieranstalt GmbH,ESF cross-financing,1728000,paid out,1728000,total_amount,,,,ÃSTERREICH,AT,,Adolf eloxieranstalt gmbh heuberger,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-54,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,Adolf Heuberger Eloxieranstalt GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,1500000,paid out,1500000,total_amount,,,,ÃSTERREICH,AT,,Adolf eloxieranstalt gmbh heuberger,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-55,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,Agentur Weber & Binder OG,ESF cross-financing,1125000,paid out,1125000,total_amount,,,,ÃSTERREICH,AT,,Agentur binder og weber,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-56,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,Agentur Weber & Binder OG,Innovationsdienstleistung fÃ¼r Unternehmen,157500,paid out,157500,total_amount,,,,ÃSTERREICH,AT,,Agentur binder og weber,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-57,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,AGLYCON DR. SPREITZ KG,ESF cross-financing,528000,paid out,528000,total_amount,,,,ÃSTERREICH,AT,,Aglycon dr kg spreitz,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-58,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,AGNOSYS GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,693000,paid out,693000,total_amount,,,,ÃSTERREICH,AT,,Agnosys gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-59,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,AGNOSYS GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,189000,paid out,189000,total_amount,,,,ÃSTERREICH,AT,,Agnosys gmbh,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-60,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,Agro Power DÃ¼ngemittel GmbH + C & M Handels GmbH,Unternehmensinvestition in umweltfreundliche Produkte/Verfahren,49450337,paid out,49450337,total_amount,,,,ÃSTERREICH,AT,,+ agro c dungemittel gmbh handels m power,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-61,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,AHT Cooling Systems GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,532500,paid out,532500,total_amount,,,,ÃSTERREICH,AT,,Aht cooling gmbh systems,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-62,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,AHT Cooling Systems GmbH,Innovationsdienstleistung fÃ¼r Unternehmen,2400000,paid out,2400000,total_amount,,,,ÃSTERREICH,AT,,Aht cooling gmbh systems,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-63,,,,,,,,,,,,,
http://www.innovation-steiermark.at/de/projekte/verzeichnis/Beguenstigte_25.08.15_R57.pdf,AHT Cooling Systems GmbH,Unternehmensinvestition mit Innovationsbezug,70755000,paid out,70755000,total_amount,,,,ÃSTERREICH,AT,,Aht cooling gmbh systems,AT33,Tirol,,,,2007AT162PO008,,,,,,,,,,ERDF,,2007-2013,at.austria-at33.tirol-64,,,,,,,,,,,,,
